,ID,Euclidean Distance Micrometres (um),Accumulated Distance Micrometres (um),Velocity Micrometres/Hour (um/hr),Directionality Arbitrary Units (AU),Y - Forward Motion Index Arbitrary Units (AU),End Point Angle Degrees (Deg)
16,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,36.02833086613922,40.130068117350056,18.01416543306961,0.8977889287599422,0.5780173407803391,54.6887865603668
17,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,29.635127488337215,34.31517252756861,14.817563744168607,0.8636158674279875,0.9507298394814788,18.06047193619918
18,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,5.77831344338467,17.28907061472055,2.889156721692335,0.33421770158453756,0.847998304005088,32.005383208083494
19,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,24.230549544944292,35.766251732062386,12.115274772472146,0.6774696360821898,-0.2780580765410573,106.14433878028349
20,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.662058069535208,17.264457596800455,4.331029034767604,0.5017277850154128,0.7071067811865475,45.00000000000001
21,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.769665401256766,15.341862530259144,4.384832700628383,0.5716167371438855,0.4190581774617469,65.22485943116808
22,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,6.98357447873222,11.218096814466438,3.49178723936611,0.6225275636529063,0.2631174057921088,74.74488129694222
23,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,19.941555230222143,29.975681252255548,9.970777615111071,0.6652577822137611,0.18428853505018536,79.38034472384487
24,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,36.421868430930346,50.48341736699029,18.210934215465173,0.721462023185966,0.6726727939963124,47.72631099390627
25,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,9.58714145353035,14.992491881319571,4.793570726765175,0.6394628410955345,0.8944271909999159,26.565051177077994
26,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,16.170464008494005,19.635897706546302,8.085232004247002,0.8235153925813651,-0.7954317200324987,142.6960517220166
27,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,13.96714895746444,19.7859256730122,6.98357447873222,0.7059133440754549,0.9647638212377322,15.255118703057764
28,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,11.653607274144774,13.370183770468836,5.826803637072387,0.8716116004242574,0.9986178293325098,3.012787504183286
29,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,5.6469709800918935,13.516488557174151,2.8234854900459467,0.4177838760566737,0.7592566023652966,40.60129464500447
30,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,21.393705265801902,27.894028016641535,10.696852632900951,0.7669636401396904,0.9161573349021892,23.62937773065681
31,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,19.017114002918532,23.913562769564614,9.508557001459266,0.7952438616600487,0.25766265056033233,75.06858282186246
32,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,23.32330513670822,24.40445686700744,11.66165256835411,0.955698594884083,0.9191450300180578,23.198590513648202
33,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,7.986022946373246,19.433391921977414,3.993011473186623,0.4109433380665664,0.8436614877321075,32.47119229084849
34,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,40.540837821263636,41.34176070266932,20.270418910631818,0.9806267834801249,0.9971426880279499,4.332313983188556
35,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,10.484311195782011,15.73724445600058,5.2421555978910055,0.6662100995568105,0.9931506043228762,6.70983680775695
36,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,2.7391832724372427,10.221554752399875,1.3695916362186213,0.2679810790813522,0.8944271909999159,153.434948822922
37,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,16.548838705480215,18.802107000799126,8.274419352740107,0.8801587345916527,0.9993148337667671,177.87890360333856
38,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,20.06346570884502,22.136043863355127,10.03173285442251,0.9063708868981266,0.854787515221729,148.73626830562256
39,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,30.409869388900706,33.79345225388517,15.204934694450353,0.8998746017552716,0.946649906050144,161.20011484134733
40,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,4.331029034767604,11.05744647142444,2.165514517383802,0.39168437721676563,0.9899494936611665,171.869897645844
41,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,37.57776104293602,40.070560288311164,18.78888052146801,0.9377897581805886,0.9453729816262721,160.97439396243132
42,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,41.90144687239333,43.44364353497981,20.950723436196665,0.9645012126723501,0.9647638212377321,164.7448812969422
43,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.33090068660046,22.498216915796736,4.16545034330023,0.3702915976755056,0.8087360843031884,143.9726266148964
44,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.056179693254117,21.21243842524551,4.028089846627059,0.37978564895520145,0.9883716976506172,171.2538377374448
45,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,15.651742115496283,22.03070352925581,7.825871057748142,0.7104513069549256,0.8609265282143156,149.42077312751098
46,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,5.268924226063609,14.292160245321238,2.6344621130318044,0.3686583508457704,0.813733471206735,144.46232220802563
47,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,14.351333779478479,27.62289295993884,7.175666889739239,0.5195449224051967,-0.7682212795973759,39.80557109226519
48,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,31.85588887866732,32.41306608785723,15.92794443933366,0.9828101047991061,0.9998151400298467,178.89829388479362
49,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,11.244005347295065,16.246314854674118,5.622002673647533,0.6920957428114923,0.8715755371245493,150.64224645720873
50,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,24.5,25.758929930335686,12.25,0.9511264662879854,1.0,180.0
51,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,9.8,20.75770529695552,4.9,0.47211384205542894,-0.0,90.0
52,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,17.02926249871086,20.202618842889677,8.51463124935543,0.8429235155671078,0.7912850013921671,142.30575953331083
53,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,11.653607274144774,15.001671555498428,5.826803637072387,0.7768205850283052,0.9986178293325098,176.98721249581672
54,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.833600624886774,20.311895066853133,4.416800312443387,0.4348979056760822,-0.5547001962252291,56.309932474020215
55,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,3.5714580355927468,10.610677389761575,1.7857290177963734,0.33659095497888836,0.8574929257125441,149.03624346792648
56,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,4.416800312443387,13.783626932379743,2.2084001562216935,0.32043817887059034,-0.5547001962252291,56.309932474020215
57,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,6.246298904151161,15.609062896445465,3.1231494520755807,0.40017129443264554,0.9805806756909202,168.6900675259798
58,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,28.891567216923352,35.04209829297153,14.445783608461676,0.8244816556181568,0.9963980072059784,175.1354855622395
59,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,5.77831344338467,11.69400255452146,2.889156721692335,0.4941262340626476,0.847998304005088,147.99461679191654
60,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,21.4375,25.229765930418314,10.71875,0.8496908001097957,1.0,180.0
61,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,20.53474190244426,26.13754871173266,10.26737095122213,0.785641458918701,0.2982749931359468,107.35402463626133
62,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.531137819775273,22.092979495000627,4.265568909887636,0.38614700301993066,0.3589790793088691,111.03751102542182
63,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,8.833600624886774,14.796951718561736,4.416800312443387,0.5969878656700381,0.5547001962252291,123.6900675259798
64,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,37.08028662578001,38.67795286304268,18.540143312890006,0.9586931024265958,0.9250198183784529,157.6713436219809
65,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,19.57126800312131,22.34721940007247,9.785634001560656,0.8757809037780265,0.9388763158866086,159.86369657175186
66,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,28.813552041530738,30.69071421721532,14.406776020765369,0.9388361521208384,0.9990958406831207,177.56335175318986
67,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,21.4375,24.510061776229165,10.71875,0.8746407983675889,0.8,143.13010235415598
68,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,18.918220384063616,27.58984211640548,9.459110192031808,0.6856951302673261,0.48564293117863205,119.05460409907714
69,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,29.098585124538275,32.443771553631265,14.549292562269137,0.8968928004081392,0.8630144693469345,149.65675111576041
70,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,13.599707028094393,19.556681875855844,6.7998535140471965,0.6953995117589057,0.9908301680442989,172.23483398157464
71,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,25.841403309418013,28.173284870353758,12.920701654709006,0.9172307534720758,0.9954954725939521,174.55966796899446
72,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,36.18418594496773,36.44826251792585,18.092092972483865,0.9927547555160348,0.9987097693716604,177.08916217383214
73,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,29.457365908207073,33.93809664425437,14.728682954103537,0.8679734228169842,0.9980525784828885,176.42366562500263
74,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,9.34940673251517,12.39770752161079,4.674703366257585,0.7541238342829074,0.5240974256643347,121.60750224624891
75,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,10.714374106778239,11.857266662212485,5.3571870533891195,0.9036124776482856,0.8574929257125442,149.03624346792648
76,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,14.814398612498586,15.37841649386006,7.407199306249293,0.9633240599520332,0.9922778767136677,172.87498365109823
77,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,4.416800312443387,11.974266701096179,2.2084001562216935,0.36885768646184014,0.8320502943378437,146.30993247402023
78,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,3.5714580355927468,12.11310897472414,1.7857290177963734,0.29484239290219727,0.5144957554275265,120.96375653207352
79,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,22.95853939713936,31.50103525693654,11.47926969856968,0.7288185677035449,0.6936416870658706,133.9190758133393
80,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,16.077395816798195,25.523518341205556,8.038697908399097,0.6299051565646654,0.7619393177594593,139.63546342690265
81,C:\Users\Alphons\OneDrive\Documents\Fast-AI-Enabled-Cell-Tracking-and-Migration-Analysis-for-High-Throughput-Drug-Screening\tests\data\cell_wound_repair\Analysis,32.89872005488967,38.479378004759845,16.449360027444836,0.8549701622209213,0.8750340424177496,151.0490047925332
